date,identifier,product,company_name,company_twitter
2019-05-15T00:00:00Z,FOXNEWSW_20190515_040000_Tucker_Carlson_Tonight,walmart,walmart,walmart
2019-05-15T00:00:00Z,FOXNEWSW_20190515_100000_FOX__Friends,usaa,usaa,usaa
2019-05-15T00:00:00Z,FOXNEWSW_20190515_060000_The_Ingraham_Angle,usaa,usaa,usaa
2019-05-15T00:00:00Z,FOXNEWSW_20190515_020000_The_Ingraham_Angle,usaa,usaa,usaa
2019-05-15T00:00:00Z,FOXNEWSW_20190515_130000_Americas_Newsroom_With_Bill_Hemmer_and_Sandra_Smith,sears,sears,sears
2019-05-15T00:00:00Z,FOXNEWSW_20190515_100000_FOX__Friends,safelite,safelite,safelite
2019-05-15T00:00:00Z,FOXNEWSW_20190515_160000_Outnumbered,safelite,safelite,safelite
2019-05-15T00:00:00Z,FOXNEWSW_20190515_020000_The_Ingraham_Angle,safelite,safelite,safelite
2019-05-15T00:00:00Z,FOXNEWSW_20190515_070000_Fox_News__Night_With_Shannon_Bream,safelite,safelite,safelite
2019-05-15T00:00:00Z,FOXNEWSW_20190515_060000_The_Ingraham_Angle,netflix,netflix,netflix
2019-05-15T00:00:00Z,FOXNEWSW_20190515_030000_Fox_News__Night_With_Shannon_Bream,mercedes-benz,mercedes-benz,mercedesbenz
2019-05-15T00:00:00Z,FOXNEWSW_20190515_070000_Fox_News__Night_With_Shannon_Bream,mercedes-benz,mercedes-benz,mercedesbenz
2019-05-15T00:00:00Z,FOXNEWSW_20190515_160000_Outnumbered,expedia,expedia,expedia
2019-05-15T00:00:00Z,FOXNEWSW_20190515_050000_Hannity,essilor,essilor,essilor
2019-05-15T00:00:00Z,FOXNEWSW_20190515_040000_Tucker_Carlson_Tonight,essilor,essilor,essilor
2019-05-15T00:00:00Z,FOXNEWSW_20190515_080000_Fox_and_Friends_First,xfinity,comcast,comcast
2019-05-15T00:00:00Z,FOXNEWSW_20190515_000000_Tucker_Carlson_Tonight,xfinity,comcast,comcast
2019-05-15T00:00:00Z,FOXNEWSW_20190515_130000_Americas_Newsroom_With_Bill_Hemmer_and_Sandra_Smith,otezla,celgene,celgene
2019-05-15T00:00:00Z,FOXNEWSW_20190515_020000_The_Ingraham_Angle,brita,amgen,amgen
