date,identifier,product,company_name,company_twitter
2019-08-05T00:00:00Z,FOXNEWSW_20190805_010000_The_Next_Revolution_With_Steve_Hilton,wells fargo,wells fargo,wellsfargo
2019-08-05T00:00:00Z,FOXNEWSW_20190805_010000_The_Next_Revolution_With_Steve_Hilton,wells fargo,wells fargo,wellsfargo
2019-07-31T00:00:00Z,FOXNEWSW_20190731_180000_The_Daily_Briefing_With_Dana_Perino,usaa,usaa,usaa
2019-08-01T00:00:00Z,FOXNEWSW_20190801_130000_Americas_Newsroom_With_Bill_Hemmer_and_Sandra_Smith,usaa,usaa,usaa
2019-08-02T00:00:00Z,FOXNEWSW_20190802_200000_Your_World_With_Neil_Cavuto,usaa,usaa,usaa
2019-08-02T00:00:00Z,FOXNEWSW_20190802_100000_FOX__Friends,usaa,usaa,usaa
2019-08-02T00:00:00Z,FOXNEWSW_20190802_170000_Outnumbered_Overtime_With_Harris_Faulkner,usaa,usaa,usaa
2019-07-31T00:00:00Z,FOXNEWSW_20190731_160000_Outnumbered,usaa,usaa,usaa
2019-08-02T00:00:00Z,FOXNEWSW_20190802_020000_The_Ingraham_Angle,usaa,usaa,usaa
2019-08-01T00:00:00Z,FOXNEWSW_20190801_210000_The_Five,usaa,usaa,usaa
2019-08-01T00:00:00Z,FOXNEWSW_20190801_100000_FOX__Friends,usaa,usaa,usaa
2019-08-01T00:00:00Z,FOXNEWSW_20190801_000000_Tucker_Carlson_Tonight,usaa,usaa,usaa
2019-08-03T00:00:00Z,FOXNEWSW_20190803_000000_Tucker_Carlson_Tonight,usaa,usaa,usaa
2019-08-03T00:00:00Z,FOXNEWSW_20190803_040000_Tucker_Carlson_Tonight,usaa,usaa,usaa
2019-08-03T00:00:00Z,FOXNEWSW_20190803_140000_Cavuto_Live,usaa,usaa,usaa
2019-08-03T00:00:00Z,FOXNEWSW_20190803_200000_Americas_News_HQ,usaa,usaa,usaa
2019-08-01T00:00:00Z,FOXNEWSW_20190801_060000_The_Ingraham_Angle,usaa,usaa,usaa
2019-07-31T00:00:00Z,FOXNEWSW_20190731_210000_The_Five,usaa,usaa,usaa
2019-08-03T00:00:00Z,FOXNEWSW_20190803_230000_Life_Liberty__Levin,usaa,usaa,usaa
2019-08-01T00:00:00Z,FOXNEWSW_20190801_040000_Tucker_Carlson_Tonight,usaa,usaa,usaa
2019-08-01T00:00:00Z,FOXNEWSW_20190801_020000_The_Ingraham_Angle,usaa,usaa,usaa
2019-07-31T00:00:00Z,FOXNEWSW_20190731_100000_FOX__Friends,usaa,usaa,usaa
2019-07-30T00:00:00Z,FOXNEWSW_20190730_000000_Tucker_Carlson_Tonight,usaa,usaa,usaa
2019-08-04T00:00:00Z,FOXNEWSW_20190804_140000_Sunday_Morning_Futures_With_Maria_Bartiromo,usaa,usaa,usaa
2019-08-04T00:00:00Z,FOXNEWSW_20190804_100000_Fox_and_Friends_Sunday,usaa,usaa,usaa
2019-07-31T00:00:00Z,FOXNEWSW_20190731_000000_Tucker_Carlson_Tonight,usaa,usaa,usaa
2019-07-30T00:00:00Z,FOXNEWSW_20190730_010000_Hannity,usaa,usaa,usaa
2019-07-30T00:00:00Z,FOXNEWSW_20190730_020000_The_Ingraham_Angle,usaa,usaa,usaa
2019-08-05T00:00:00Z,FOXNEWSW_20190805_230000_The_Story_With_Martha_MacCallum,usaa,usaa,usaa
2019-07-30T00:00:00Z,FOXNEWSW_20190730_040000_Tucker_Carlson_Tonight,usaa,usaa,usaa
2019-07-30T00:00:00Z,FOXNEWSW_20190730_050000_Hannity,usaa,usaa,usaa
2019-07-30T00:00:00Z,FOXNEWSW_20190730_060000_The_Ingraham_Angle,usaa,usaa,usaa
2019-08-05T00:00:00Z,FOXNEWSW_20190805_170000_Outnumbered_Overtime_With_Harris_Faulkner,usaa,usaa,usaa
2019-07-30T00:00:00Z,FOXNEWSW_20190730_100000_FOX__Friends,usaa,usaa,usaa
2019-07-30T00:00:00Z,FOXNEWSW_20190730_160000_Outnumbered,usaa,usaa,usaa
2019-08-05T00:00:00Z,FOXNEWSW_20190805_130000_Americas_Newsroom_With_Bill_Hemmer_and_Sandra_Smith,usaa,usaa,usaa
2019-07-30T00:00:00Z,FOXNEWSW_20190730_170000_Outnumbered_Overtime_With_Harris_Faulkner,usaa,usaa,usaa
2019-08-05T00:00:00Z,FOXNEWSW_20190805_160000_Outnumbered,usaa,usaa,usaa
2019-07-31T00:00:00Z,FOXNEWSW_20190731_040000_Tucker_Carlson_Tonight,usaa,usaa,usaa
2019-07-31T00:00:00Z,FOXNEWSW_20190731_010000_Hannity,usaa,usaa,usaa
2019-07-31T00:00:00Z,FOXNEWSW_20190731_050000_Hannity,usaa,usaa,usaa
2019-08-01T00:00:00Z,FOXNEWSW_20190801_190000_Shepard_Smith_Reporting,usaa,usaa,usaa
2019-08-04T00:00:00Z,FOXNEWSW_20190804_230000_Fox_News_Sunday_With_Chris_Wallace,usaa,usaa,usaa
2019-08-04T00:00:00Z,FOXNEWSW_20190804_030000_Watters_World,united states postal service,united states postal service,usps
2019-08-05T00:00:00Z,FOXNEWSW_20190805_030000_FOX_Nations_American_Justice,united states postal service,united states postal service,usps
2019-08-01T00:00:00Z,FOXNEWSW_20190801_220000_Special_Report_With_Bret_Baier,united rentals,united rentals,united_rentals
2019-08-03T00:00:00Z,FOXNEWSW_20190803_220000_FOX_Report_With_Jon_Scott,united rentals,united rentals,united_rentals
2019-08-01T00:00:00Z,FOXNEWSW_20190801_070000_Fox_News__Night_With_Shannon_Bream,united rentals,united rentals,united_rentals
2019-07-31T00:00:00Z,FOXNEWSW_20190731_200000_Your_World_With_Neil_Cavuto,united rentals,united rentals,united_rentals
2019-08-03T00:00:00Z,FOXNEWSW_20190803_230000_Life_Liberty__Levin,united rentals,united rentals,united_rentals
2019-08-04T00:00:00Z,FOXNEWSW_20190804_220000_FOX_Report_With_Jon_Scott,united rentals,united rentals,united_rentals
2019-08-02T00:00:00Z,FOXNEWSW_20190802_130000_Americas_Newsroom_With_Bill_Hemmer_and_Sandra_Smith,togo,togo's,togossandwiches
2019-08-05T00:00:00Z,FOXNEWSW_20190805_130000_Americas_Newsroom_With_Bill_Hemmer_and_Sandra_Smith,hartford,the hartford,thehartford
2019-08-05T00:00:00Z,FOXNEWSW_20190805_170000_Outnumbered_Overtime_With_Harris_Faulkner,hartford,the hartford,thehartford
2019-08-04T00:00:00Z,FOXNEWSW_20190804_050000_The_Greg_Gutfeld_Show,entyvio,takeda,takedapharma
2019-08-05T00:00:00Z,FOXNEWSW_20190805_050000_Life_Liberty__Levin,entyvio,takeda,takedapharma
2019-08-04T00:00:00Z,FOXNEWSW_20190804_100000_Fox_and_Friends_Sunday,entyvio,takeda,takedapharma
2019-08-05T00:00:00Z,FOXNEWSW_20190805_230000_The_Story_With_Martha_MacCallum,entyvio,takeda,takedapharma
2019-08-05T00:00:00Z,FOXNEWSW_20190805_040000_The_Next_Revolution_With_Steve_Hilton,entyvio,takeda,takedapharma
2019-07-30T00:00:00Z,FOXNEWSW_20190730_230000_The_Story_With_Martha_MacCallum,entyvio,takeda,takedapharma
2019-08-01T00:00:00Z,FOXNEWSW_20190801_200000_Your_World_With_Neil_Cavuto,subaru,subaru,subaru_usa
2019-08-01T00:00:00Z,FOXNEWSW_20190801_200000_Your_World_With_Neil_Cavuto,subaru,subaru,subaru_usa
2019-08-01T00:00:00Z,FOXNEWSW_20190801_200000_Your_World_With_Neil_Cavuto,subaru,subaru,subaru_usa
2019-08-01T00:00:00Z,FOXNEWSW_20190801_200000_Your_World_With_Neil_Cavuto,subaru,subaru,subaru_usa
2019-08-03T00:00:00Z,FOXNEWSW_20190803_030000_Fox_News__Night_With_Shannon_Bream,subaru,subaru,subaru_usa
2019-08-03T00:00:00Z,FOXNEWSW_20190803_030000_Fox_News__Night_With_Shannon_Bream,subaru,subaru,subaru_usa
2019-08-03T00:00:00Z,FOXNEWSW_20190803_020000_The_Ingraham_Angle,safelite,safelite,safelite
2019-08-05T00:00:00Z,FOXNEWSW_20190805_200000_Your_World_With_Neil_Cavuto,safelite,safelite,safelite
2019-08-05T00:00:00Z,FOXNEWSW_20190805_210000_The_Five,safelite,safelite,safelite
2019-08-04T00:00:00Z,FOXNEWSW_20190804_210000_The_Greg_Gutfeld_Show,safelite,safelite,safelite
2019-08-05T00:00:00Z,FOXNEWSW_20190805_190000_Shepard_Smith_Reporting,safelite,safelite,safelite
2019-08-05T00:00:00Z,FOXNEWSW_20190805_170000_Outnumbered_Overtime_With_Harris_Faulkner,safelite,safelite,safelite
2019-08-04T00:00:00Z,FOXNEWSW_20190804_180000_Fox_News_Sunday_With_Chris_Wallace,safelite,safelite,safelite
2019-08-04T00:00:00Z,FOXNEWSW_20190804_220000_FOX_Report_With_Jon_Scott,safelite,safelite,safelite
2019-08-05T00:00:00Z,FOXNEWSW_20190805_160000_Outnumbered,safelite,safelite,safelite
2019-08-05T00:00:00Z,FOXNEWSW_20190805_130000_Americas_Newsroom_With_Bill_Hemmer_and_Sandra_Smith,safelite,safelite,safelite
2019-08-05T00:00:00Z,FOXNEWSW_20190805_100000_FOX__Friends,safelite,safelite,safelite
2019-08-05T00:00:00Z,FOXNEWSW_20190805_010000_The_Next_Revolution_With_Steve_Hilton,safelite,safelite,safelite
2019-08-05T00:00:00Z,FOXNEWSW_20190805_180000_The_Daily_Briefing_With_Dana_Perino,safelite,safelite,safelite
2019-08-03T00:00:00Z,FOXNEWSW_20190803_090000_The_Five,safelite,safelite,safelite
2019-08-05T00:00:00Z,FOXNEWSW_20190805_230000_The_Story_With_Martha_MacCallum,safelite,safelite,safelite
2019-07-31T00:00:00Z,FOXNEWSW_20190731_100000_FOX__Friends,safelite,safelite,safelite
2019-07-31T00:00:00Z,FOXNEWSW_20190731_070000_Fox_News__Night_With_Shannon_Bream,safelite,safelite,safelite
2019-07-31T00:00:00Z,FOXNEWSW_20190731_060000_The_Ingraham_Angle,safelite,safelite,safelite
2019-07-31T00:00:00Z,FOXNEWSW_20190731_200000_Your_World_With_Neil_Cavuto,safelite,safelite,safelite
2019-07-30T00:00:00Z,FOXNEWSW_20190730_210000_The_Five,safelite,safelite,safelite
2019-07-31T00:00:00Z,FOXNEWSW_20190731_190000_Shepard_Smith_Reporting,safelite,safelite,safelite
2019-07-31T00:00:00Z,FOXNEWSW_20190731_180000_The_Daily_Briefing_With_Dana_Perino,safelite,safelite,safelite
2019-07-31T00:00:00Z,FOXNEWSW_20190731_130000_Americas_Newsroom_With_Bill_Hemmer_and_Sandra_Smith,safelite,safelite,safelite
2019-07-31T00:00:00Z,FOXNEWSW_20190731_210000_The_Five,safelite,safelite,safelite
2019-07-31T00:00:00Z,FOXNEWSW_20190731_160000_Outnumbered,safelite,safelite,safelite
2019-07-30T00:00:00Z,FOXNEWSW_20190730_170000_Outnumbered_Overtime_With_Harris_Faulkner,safelite,safelite,safelite
2019-07-30T00:00:00Z,FOXNEWSW_20190730_160000_Outnumbered,safelite,safelite,safelite
