date,identifier,product,company_name,company_twitter
2019-05-19T00:00:00Z,FOXNEWSW_20190519_140000_Sunday_Morning_Futures_With_Maria_Bartiromo,usaa,usaa,usaa
2019-05-19T00:00:00Z,FOXNEWSW_20190519_040000_Justice_With_Judge_Jeanine,priceline,priceline,priceline
2019-05-19T00:00:00Z,FOXNEWSW_20190519_090000_FOX_Report_With_Jon_Scott,geico,geico,geico
2019-05-19T00:00:00Z,FOXNEWSW_20190519_050000_The_Greg_Gutfeld_Show,essilor,essilor,essilor
2019-05-19T00:00:00Z,FOXNEWSW_20190519_040000_Justice_With_Judge_Jeanine,essilor,essilor,essilor
2019-05-19T00:00:00Z,FOXNEWSW_20190519_000000_Watters_World,trulicity,eli lilly,lillypad
2019-05-19T00:00:00Z,FOXNEWSW_20190519_050000_The_Greg_Gutfeld_Show,xfinity,comcast,comcast
2019-05-19T00:00:00Z,FOXNEWSW_20190519_150000_MediaBuzz,comcast business,comcast,comcast
2019-05-19T00:00:00Z,FOXNEWSW_20190519_030000_Watters_World,otezla,celgene,celgene
2019-05-19T00:00:00Z,FOXNEWSW_20190519_030000_Watters_World,otezla,celgene,celgene
2019-05-19T00:00:00Z,FOXNEWSW_20190519_020000_The_Greg_Gutfeld_Show,otezla,celgene,celgene
2019-05-19T00:00:00Z,FOXNEWSW_20190519_000000_Watters_World,otezla,celgene,celgene
2019-05-19T00:00:00Z,FOXNEWSW_20190519_090000_FOX_Report_With_Jon_Scott,otezla,celgene,celgene
2019-05-19T00:00:00Z,FOXNEWSW_20190519_020000_The_Greg_Gutfeld_Show,otezla,celgene,celgene
2019-05-19T00:00:00Z,FOXNEWSW_20190519_150000_MediaBuzz,otezla,celgene,celgene
2019-05-19T00:00:00Z,FOXNEWSW_20190519_150000_MediaBuzz,otezla,celgene,celgene
2019-05-19T00:00:00Z,FOXNEWSW_20190519_020000_The_Greg_Gutfeld_Show,directv,at&t,att
2019-05-19T00:00:00Z,FOXNEWSW_20190519_020000_The_Greg_Gutfeld_Show,brilinta,astrazeneca,astrazeneca
2019-05-19T00:00:00Z,FOXNEWSW_20190519_140000_Sunday_Morning_Futures_With_Maria_Bartiromo,brilinta,astrazeneca,astrazeneca
2019-05-19T00:00:00Z,FOXNEWSW_20190519_150000_MediaBuzz,brilinta,astrazeneca,astrazeneca
2019-05-19T00:00:00Z,FOXNEWSW_20190519_050000_The_Greg_Gutfeld_Show,allstate,allstate,allstate
