date,identifier,product,company_name,company_twitter
2019-05-03T00:00:00Z,FOXNEWSW_20190503_010000_Hannity,usaa,usaa,usaa
2019-05-03T00:00:00Z,FOXNEWSW_20190503_050000_Hannity,usaa,usaa,usaa
2019-05-03T00:00:00Z,FOXNEWSW_20190503_100000_FOX__Friends,usaa,usaa,usaa
2019-05-03T00:00:00Z,FOXNEWSW_20190503_080000_Fox_and_Friends_First,tripadvisor,tripadvisor,tripadvisor
2019-05-03T00:00:00Z,FOXNEWSW_20190503_100000_FOX__Friends,osteo bi-flex,nature's bounty,naturesbounty
2019-05-03T00:00:00Z,FOXNEWSW_20190503_060000_The_Ingraham_Angle,mcdonald,mcdonald's,mcdonaldscorp
2019-05-03T00:00:00Z,FOXNEWSW_20190503_090000_Fox_and_Friends_First,humana,humana,humana
2019-05-03T00:00:00Z,FOXNEWSW_20190503_040000_Tucker_Carlson_Tonight,essilor,essilor,essilor
2019-05-03T00:00:00Z,FOXNEWSW_20190503_050000_Hannity,essilor,essilor,essilor
2019-05-03T00:00:00Z,FOXNEWSW_20190503_020000_The_Ingraham_Angle,scholl,dr. scholl's,drscholls
2019-05-03T00:00:00Z,FOXNEWSW_20190503_030000_Fox_News__Night_With_Shannon_Bream,scholl,dr. scholl's,drscholls
2019-05-03T00:00:00Z,FOXNEWSW_20190503_090000_Fox_and_Friends_First,badda book,choice hotels,choicehotels
