date,identifier,product,company_name,company_twitter
2019-06-07T00:00:00Z,FOXNEWSW_20190607_190000_Shepard_Smith_Reporting,walmart,walmart,walmart
2019-06-06T00:00:00Z,FOXNEWSW_20190606_070000_Fox_News__Night_With_Shannon_Bream,walmart,walmart,walmart
2019-06-06T00:00:00Z,FOXNEWSW_20190606_030000_Fox_News__Night_With_Shannon_Bream,wal-mart,walmart,walmart
2019-06-12T00:00:00Z,FOXNEWSW_20190612_020000_The_Ingraham_Angle,walmart,walmart,walmart
2019-06-08T00:00:00Z,FOXNEWSW_20190608_140000_Cavuto_Live,walmart,walmart,walmart
2019-06-10T00:00:00Z,FOXNEWSW_20190610_080000_Fox_and_Friends_First,verizon,verizon,verizonwireless
2019-06-10T00:00:00Z,FOXNEWSW_20190610_230000_The_Story_With_Martha_MacCallum,usaa,usaa,usaa
2019-06-09T00:00:00Z,FOXNEWSW_20190609_230000_Fox_News_Sunday_With_Chris_Wallace,usaa,usaa,usaa
2019-06-09T00:00:00Z,FOXNEWSW_20190609_220000_FOX_Report_With_Jon_Scott,usaa,usaa,usaa
2019-06-07T00:00:00Z,FOXNEWSW_20190607_190000_Shepard_Smith_Reporting,usaa,usaa,usaa
2019-06-09T00:00:00Z,FOXNEWSW_20190609_210000_The_Greg_Gutfeld_Show,usaa,usaa,usaa
2019-06-07T00:00:00Z,FOXNEWSW_20190607_000000_Tucker_Carlson_Tonight,usaa,usaa,usaa
2019-06-09T00:00:00Z,FOXNEWSW_20190609_170000_Americas_News_HQ,usaa,usaa,usaa
2019-06-09T00:00:00Z,FOXNEWSW_20190609_140000_Sunday_Morning_Futures_With_Maria_Bartiromo,usaa,usaa,usaa
2019-06-07T00:00:00Z,FOXNEWSW_20190607_020000_The_Ingraham_Angle,usaa,usaa,usaa
2019-06-08T00:00:00Z,FOXNEWSW_20190608_220000_FOX_Report_With_Jon_Scott,usaa,usaa,usaa
2019-06-08T00:00:00Z,FOXNEWSW_20190608_230000_Life_Liberty__Levin,usaa,usaa,usaa
2019-06-11T00:00:00Z,FOXNEWSW_20190611_010000_Hannity,usaa,usaa,usaa
2019-06-08T00:00:00Z,FOXNEWSW_20190608_200000_Americas_News_HQ,usaa,usaa,usaa
2019-06-08T00:00:00Z,FOXNEWSW_20190608_090000_The_Five,usaa,usaa,usaa
2019-06-08T00:00:00Z,FOXNEWSW_20190608_050000_Hannity,usaa,usaa,usaa
2019-06-07T00:00:00Z,FOXNEWSW_20190607_100000_FOX__Friends,usaa,usaa,usaa
2019-06-08T00:00:00Z,FOXNEWSW_20190608_010000_Hannity,usaa,usaa,usaa
2019-06-07T00:00:00Z,FOXNEWSW_20190607_210000_The_Five,usaa,usaa,usaa
2019-06-07T00:00:00Z,FOXNEWSW_20190607_200000_Your_World_With_Neil_Cavuto,usaa,usaa,usaa
2019-06-07T00:00:00Z,FOXNEWSW_20190607_180000_SportsCenter,usaa,usaa,usaa
2019-06-11T00:00:00Z,FOXNEWSW_20190611_000000_Tucker_Carlson_Tonight,usaa,usaa,usaa
2019-06-06T00:00:00Z,FOXNEWSW_20190606_000000_Tucker_Carlson_Tonight,usaa,usaa,usaa
2019-06-06T00:00:00Z,FOXNEWSW_20190606_230000_The_Story_With_Martha_MacCallum,usaa,usaa,usaa
2019-06-06T00:00:00Z,FOXNEWSW_20190606_040000_Tucker_Carlson_Tonight,usaa,usaa,usaa
2019-06-11T00:00:00Z,FOXNEWSW_20190611_130000_Americas_Newsroom_With_Bill_Hemmer_and_Sandra_Smith,usaa,usaa,usaa
2019-06-06T00:00:00Z,FOXNEWSW_20190606_100000_FOX__Friends,usaa,usaa,usaa
2019-06-06T00:00:00Z,FOXNEWSW_20190606_130000_Americas_Newsroom_With_Bill_Hemmer_and_Sandra_Smith,usaa,usaa,usaa
2019-06-11T00:00:00Z,FOXNEWSW_20190611_020000_The_Ingraham_Angle,usaa,usaa,usaa
2019-06-11T00:00:00Z,FOXNEWSW_20190611_060000_The_Ingraham_Angle,usaa,usaa,usaa
2019-06-11T00:00:00Z,FOXNEWSW_20190611_040000_Tucker_Carlson_Tonight,usaa,usaa,usaa
2019-06-08T00:00:00Z,FOXNEWSW_20190608_230000_Life_Liberty__Levin,unitedhealthcare insurance company,unitedhealthcare,uhc
2019-06-12T00:00:00Z,FOXNEWSW_20190612_070000_Fox_News__Night_With_Shannon_Bream,tripadvisor,tripadvisor,tripadvisor
2019-06-08T00:00:00Z,FOXNEWSW_20190608_040000_Tucker_Carlson_Tonight,sofi,sofi,sofi
2019-06-09T00:00:00Z,FOXNEWSW_20190609_220000_FOX_Report_With_Jon_Scott,toujeo,sanofi,sanofi
2019-06-07T00:00:00Z,FOXNEWSW_20190607_230000_The_Story_With_Martha_MacCallum,toujeo,sanofi,sanofi
2019-06-09T00:00:00Z,FOXNEWSW_20190609_020000_The_Greg_Gutfeld_Show,toujeo,sanofi,sanofi
2019-06-08T00:00:00Z,FOXNEWSW_20190608_090000_The_Five,toujeo,sanofi,sanofi
2019-06-08T00:00:00Z,FOXNEWSW_20190608_190000_The_Journal_Editorial_Report,toujeo,sanofi,sanofi
2019-06-09T00:00:00Z,FOXNEWSW_20190609_090000_FOX_Report_With_Jon_Scott,toujeo,sanofi,sanofi
