date,identifier,product,company_name,company_twitter
2019-05-02T00:00:00Z,FOXNEWSW_20190502_210000_The_Five,kfc,yum! brands,yumbrands
2019-05-02T00:00:00Z,FOXNEWSW_20190502_060000_The_Ingraham_Angle,usaa,usaa,usaa
2019-05-02T00:00:00Z,FOXNEWSW_20190502_230000_The_Story_With_Martha_MacCallum,unitedhealthcare insurance company,unitedhealthcare,uhc
2019-05-02T00:00:00Z,FOXNEWSW_20190502_170000_Outnumbered_Overtime_With_Harris_Faulkner,tripadvisor,tripadvisor,tripadvisor
2019-05-02T00:00:00Z,FOXNEWSW_20190502_210000_The_Five,toyota,toyota,toyota
2019-05-02T00:00:00Z,FOXNEWSW_20190502_170000_Outnumbered_Overtime_With_Harris_Faulkner,newday usa,newday usa,newdayusa
2019-05-02T00:00:00Z,FOXNEWSW_20190502_170000_Outnumbered_Overtime_With_Harris_Faulkner,newday usa,newday usa,newdayusa
2019-05-02T00:00:00Z,FOXNEWSW_20190502_100000_FOX__Friends,osteo bi-flex,nature's bounty,naturesbounty
2019-05-02T00:00:00Z,FOXNEWSW_20190502_200000_Your_World_With_Neil_Cavuto,liberty mutual,liberty mutual,libertymutual
2019-05-02T00:00:00Z,FOXNEWSW_20190502_210000_The_Five,honda,honda,honda
2019-05-02T00:00:00Z,FOXNEWSW_20190502_210000_The_Five,geico,geico,geico
2019-05-02T00:00:00Z,FOXNEWSW_20190502_050000_Hannity,essilor,essilor,essilor
2019-05-02T00:00:00Z,FOXNEWSW_20190502_040000_Tucker_Carlson_Tonight,essilor,essilor,essilor
2019-05-02T00:00:00Z,FOXNEWSW_20190502_230000_The_Story_With_Martha_MacCallum,custom ink,custom ink,customink
2019-05-02T00:00:00Z,FOXNEWSW_20190502_100000_FOX__Friends,custom ink,custom ink,customink
2019-05-02T00:00:00Z,FOXNEWSW_20190502_230000_The_Story_With_Martha_MacCallum,carvana,carvana,carvana
2019-05-02T00:00:00Z,FOXNEWSW_20190502_040000_Tucker_Carlson_Tonight,bausch + lomb,bausch health,bauschlomb
2019-05-02T00:00:00Z,FOXNEWSW_20190502_230000_The_Story_With_Martha_MacCallum,directv,at&t,att
2019-05-02T00:00:00Z,FOXNEWSW_20190502_220000_Special_Report_With_Bret_Baier,brilinta,astrazeneca,astrazeneca
2019-05-02T00:00:00Z,FOXNEWSW_20190502_160000_Outnumbered,brita,amgen,amgen
2019-05-02T00:00:00Z,FOXNEWSW_20190502_210000_The_Five,allstate,allstate,allstate
2019-05-02T00:00:00Z,FOXNEWSW_20190502_160000_Outnumbered,allstate,allstate,allstate
2019-05-02T00:00:00Z,FOXNEWSW_20190502_030000_Fox_News__Night_With_Shannon_Bream,humira,abbvie,abbvie
