date,identifier,product,company_name,company_twitter
2020-01-06T00:00:00Z,FOXNEWSW_20200106_220000_The_Five,voya,voya financial,voya
2020-01-09T00:00:00Z,FOXNEWSW_20200109_210000_Your_World_With_Neil_Cavuto,voya,voya financial,voya
2020-01-08T00:00:00Z,FOXNEWSW_20200108_180000_Outnumbered_Overtime_With_Harris_Faulkner,voya,voya financial,voya
2020-01-10T00:00:00Z,FOXNEWSW_20200110_210000_Your_World_With_Neil_Cavuto,voya,voya financial,voya
2020-01-02T00:00:00Z,FOXNEWSW_20200102_000000_Three_Days_in_Moscow,verizon,verizon,verizonwireless
2020-01-03T00:00:00Z,FOXNEWSW_20200103_230000_Special_Report_With_Bret_Baier,verizon,verizon,verizonwireless
2020-01-04T00:00:00Z,FOXNEWSW_20200104_000000_The_Story_With_Martha_MacCallum,usaa,usaa,usaa
2020-01-04T00:00:00Z,FOXNEWSW_20200104_110000_FOX_and_Friends_Saturday,usaa,usaa,usaa
2020-01-04T00:00:00Z,FOXNEWSW_20200104_150000_Cavuto_Live,usaa,usaa,usaa
2020-01-06T00:00:00Z,FOXNEWSW_20200106_230000_Special_Report_With_Bret_Baier,usaa,usaa,usaa
2020-01-03T00:00:00Z,FOXNEWSW_20200103_210000_Your_World_With_Neil_Cavuto,usaa,usaa,usaa
2020-01-05T00:00:00Z,FOXNEWSW_20200105_110000_FOX_and_Friends_Sunday,usaa,usaa,usaa
2020-01-05T00:00:00Z,FOXNEWSW_20200105_150000_Sunday_Morning_Futures_With_Maria_Bartiromo,usaa,usaa,usaa
2020-01-05T00:00:00Z,FOXNEWSW_20200105_170000_Americas_News_Headquarters,usaa,usaa,usaa
2020-01-05T00:00:00Z,FOXNEWSW_20200105_180000_Americas_News_Headquarters,usaa,usaa,usaa
2020-01-06T00:00:00Z,FOXNEWSW_20200106_000000_FOX_News_Sunday_With_Chris_Wallace,usaa,usaa,usaa
2020-01-06T00:00:00Z,FOXNEWSW_20200106_140000_Americas_Newsroom,usaa,usaa,usaa
2020-01-06T00:00:00Z,FOXNEWSW_20200106_210000_Your_World_With_Neil_Cavuto,usaa,usaa,usaa
2020-01-04T00:00:00Z,FOXNEWSW_20200104_180000_Americas_News_Headquarters,usaa,usaa,usaa
2020-01-07T00:00:00Z,FOXNEWSW_20200107_040000_Fox_News_at_Night_With_Shannon_Bream,usaa,usaa,usaa
2020-01-07T00:00:00Z,FOXNEWSW_20200107_000000_The_Story_With_Martha_MacCallum,usaa,usaa,usaa
2020-01-02T00:00:00Z,FOXNEWSW_20200102_220000_The_Five,usaa,usaa,usaa
2020-01-07T00:00:00Z,FOXNEWSW_20200107_210000_Your_World_With_Neil_Cavuto,usaa,usaa,usaa
2020-01-07T00:00:00Z,FOXNEWSW_20200107_220000_The_Five,usaa,usaa,usaa
2020-01-07T00:00:00Z,FOXNEWSW_20200107_230000_Special_Report_With_Bret_Baier,usaa,usaa,usaa
2020-01-08T00:00:00Z,FOXNEWSW_20200108_040000_Fox_News_at_Night_With_Shannon_Bream,usaa,usaa,usaa
