date,identifier,product,company_name,company_twitter
2019-07-29T00:00:00Z,FOXNEWSW_20190729_010000_The_Next_Revolution_With_Steve_Hilton,wells fargo,wells fargo,wellsfargo
2019-07-28T00:00:00Z,FOXNEWSW_20190728_050000_The_Greg_Gutfeld_Show,visionworks,visionworks,_visionworks
2019-07-23T00:00:00Z,FOXNEWSW_20190723_000000_Tucker_Carlson_Tonight,usaa,usaa,usaa
2019-07-23T00:00:00Z,FOXNEWSW_20190723_010000_Hannity,usaa,usaa,usaa
2019-07-26T00:00:00Z,FOXNEWSW_20190726_170000_Outnumbered_Overtime_With_Harris_Faulkner,usaa,usaa,usaa
2019-07-26T00:00:00Z,FOXNEWSW_20190726_100000_FOX__Friends,usaa,usaa,usaa
2019-07-26T00:00:00Z,FOXNEWSW_20190726_060000_The_Ingraham_Angle,usaa,usaa,usaa
2019-07-26T00:00:00Z,FOXNEWSW_20190726_040000_Tucker_Carlson_Tonight,usaa,usaa,usaa
2019-07-26T00:00:00Z,FOXNEWSW_20190726_020000_The_Ingraham_Angle,usaa,usaa,usaa
2019-07-26T00:00:00Z,FOXNEWSW_20190726_000000_Tucker_Carlson_Tonight,usaa,usaa,usaa
2019-07-25T00:00:00Z,FOXNEWSW_20190725_230000_The_Story_With_Martha_MacCallum,usaa,usaa,usaa
2019-07-25T00:00:00Z,FOXNEWSW_20190725_210000_The_Five,usaa,usaa,usaa
2019-07-26T00:00:00Z,FOXNEWSW_20190726_210000_The_Five,usaa,usaa,usaa
2019-07-25T00:00:00Z,FOXNEWSW_20190725_200000_Your_World_With_Neil_Cavuto,usaa,usaa,usaa
2019-07-25T00:00:00Z,FOXNEWSW_20190725_170000_Outnumbered_Overtime_With_Harris_Faulkner,usaa,usaa,usaa
2019-07-25T00:00:00Z,FOXNEWSW_20190725_130000_Americas_Newsroom_With_Bill_Hemmer_and_Sandra_Smith,usaa,usaa,usaa
2019-07-25T00:00:00Z,FOXNEWSW_20190725_060000_The_Ingraham_Angle,usaa,usaa,usaa
2019-07-25T00:00:00Z,FOXNEWSW_20190725_050000_Hannity,usaa,usaa,usaa
2019-07-25T00:00:00Z,FOXNEWSW_20190725_040000_Tucker_Carlson_Tonight,usaa,usaa,usaa
2019-07-25T00:00:00Z,FOXNEWSW_20190725_020000_The_Ingraham_Angle,usaa,usaa,usaa
2019-07-26T00:00:00Z,FOXNEWSW_20190726_190000_Shepard_Smith_Reporting,usaa,usaa,usaa
2019-07-27T00:00:00Z,FOXNEWSW_20190727_000000_Tucker_Carlson_Tonight,usaa,usaa,usaa
2019-07-26T00:00:00Z,FOXNEWSW_20190726_230000_The_Story_With_Martha_MacCallum,usaa,usaa,usaa
2019-07-28T00:00:00Z,FOXNEWSW_20190728_100000_Fox_and_Friends_Sunday,usaa,usaa,usaa
2019-07-29T00:00:00Z,FOXNEWSW_20190729_230000_The_Story_With_Martha_MacCallum,usaa,usaa,usaa
2019-07-29T00:00:00Z,FOXNEWSW_20190729_170000_Outnumbered_Overtime_With_Harris_Faulkner,usaa,usaa,usaa
2019-07-29T00:00:00Z,FOXNEWSW_20190729_160000_Outnumbered,usaa,usaa,usaa
2019-07-29T00:00:00Z,FOXNEWSW_20190729_100000_FOX__Friends,usaa,usaa,usaa
2019-07-28T00:00:00Z,FOXNEWSW_20190728_220000_FOX_Report_With_Jon_Scott,usaa,usaa,usaa
2019-07-28T00:00:00Z,FOXNEWSW_20190728_210000_The_Greg_Gutfeld_Show,usaa,usaa,usaa
2019-07-28T00:00:00Z,FOXNEWSW_20190728_140000_Sunday_Morning_Futures_With_Maria_Bartiromo,usaa,usaa,usaa
2019-07-27T00:00:00Z,FOXNEWSW_20190727_230000_Life_Liberty__Levin,usaa,usaa,usaa
2019-07-24T00:00:00Z,FOXNEWSW_20190724_200000_Your_World_With_Neil_Cavuto,usaa,usaa,usaa
2019-07-27T00:00:00Z,FOXNEWSW_20190727_200000_Americas_News_HQ,usaa,usaa,usaa
2019-07-27T00:00:00Z,FOXNEWSW_20190727_180000_Americas_News_HQ,usaa,usaa,usaa
2019-07-27T00:00:00Z,FOXNEWSW_20190727_160000_Americas_News_HQ,usaa,usaa,usaa
2019-07-27T00:00:00Z,FOXNEWSW_20190727_140000_Cavuto_Live,usaa,usaa,usaa
2019-07-27T00:00:00Z,FOXNEWSW_20190727_100000_Fox_and_Friends_Saturday,usaa,usaa,usaa
2019-07-27T00:00:00Z,FOXNEWSW_20190727_050000_Hannity,usaa,usaa,usaa
2019-07-27T00:00:00Z,FOXNEWSW_20190727_010000_Hannity,usaa,usaa,usaa
2019-07-25T00:00:00Z,FOXNEWSW_20190725_000000_Tucker_Carlson_Tonight,usaa,usaa,usaa
2019-07-26T00:00:00Z,FOXNEWSW_20190726_180000_The_Daily_Briefing_With_Dana_Perino,usaa,usaa,usaa
2019-07-24T00:00:00Z,FOXNEWSW_20190724_000000_Tucker_Carlson_Tonight,usaa,usaa,usaa
2019-07-24T00:00:00Z,FOXNEWSW_20190724_040000_Tucker_Carlson_Tonight,usaa,usaa,usaa
2019-07-23T00:00:00Z,FOXNEWSW_20190723_200000_Your_World_With_Neil_Cavuto,usaa,usaa,usaa
2019-07-23T00:00:00Z,FOXNEWSW_20190723_050000_Hannity,usaa,usaa,usaa
