date,identifier,product,company_name,company_twitter
2019-09-22T00:00:00Z,FOXNEWSW_20190922_210000_The_Greg_Gutfeld_Show,voya,voya financial,voya
2019-09-21T00:00:00Z,FOXNEWSW_20190921_230000_Life_Liberty__Levin,voya,voya financial,voya
2019-09-27T00:00:00Z,FOXNEWSW_20190927_210000_The_Five,voya,voya financial,voya
2019-09-21T00:00:00Z,FOXNEWSW_20190921_090000_The_Five,usaa,usaa,usaa
2019-09-21T00:00:00Z,FOXNEWSW_20190921_230000_Life_Liberty__Levin,usaa,usaa,usaa
2019-09-26T00:00:00Z,FOXNEWSW_20190926_010000_Hannity,usaa,usaa,usaa
2019-09-21T00:00:00Z,FOXNEWSW_20190921_140000_Cavuto_Live,usaa,usaa,usaa
2019-09-26T00:00:00Z,FOXNEWSW_20190926_230000_The_Story_With_Martha_MacCallum,usaa,usaa,usaa
2019-09-26T00:00:00Z,FOXNEWSW_20190926_190000_Shepard_Smith_Reporting,usaa,usaa,usaa
2019-09-25T00:00:00Z,FOXNEWSW_20190925_230000_The_Story_With_Martha_MacCallum,usaa,usaa,usaa
2019-09-22T00:00:00Z,FOXNEWSW_20190922_230000_Fox_News_Sunday_With_Chris_Wallace,usaa,usaa,usaa
2019-09-27T00:00:00Z,FOXNEWSW_20190927_230000_The_Story_With_Martha_MacCallum,usaa,usaa,usaa
2019-09-23T00:00:00Z,FOXNEWSW_20190923_030000_Artificial_Intelligence_The_Coming_Revolution,united states postal service,united states postal service,usps
2019-09-21T00:00:00Z,FOXNEWSW_20190921_030000_Fox_News__Night_With_Shannon_Bream,united states postal service,united states postal service,usps
2019-09-21T00:00:00Z,FOXNEWSW_20190921_070000_Fox_News__Night_With_Shannon_Bream,united rentals,united rentals,united_rentals
2019-09-27T00:00:00Z,FOXNEWSW_20190927_200000_Your_World_With_Neil_Cavuto,united rentals,united rentals,united_rentals
2019-09-23T00:00:00Z,FOXNEWSW_20190923_010000_The_Next_Revolution_With_Steve_Hilton,toyota,toyota,toyota
2019-09-23T00:00:00Z,FOXNEWSW_20190923_040000_The_Next_Revolution_With_Steve_Hilton,toyota,toyota,toyota
2019-09-26T00:00:00Z,FOXNEWSW_20190926_090000_Fox_and_Friends_First,tiaa,tiaa,tiaa
2019-09-25T00:00:00Z,FOXNEWSW_20190925_090000_Fox_and_Friends_First,tiaa,tiaa,tiaa
2019-09-27T00:00:00Z,FOXNEWSW_20190927_230000_The_Story_With_Martha_MacCallum,entyvio,takeda,takedapharma
2019-09-23T00:00:00Z,FOXNEWSW_20190923_040000_The_Next_Revolution_With_Steve_Hilton,entyvio,takeda,takedapharma
2019-09-25T00:00:00Z,FOXNEWSW_20190925_230000_The_Story_With_Martha_MacCallum,entyvio,takeda,takedapharma
2019-09-23T00:00:00Z,FOXNEWSW_20190923_230000_The_Story_With_Martha_MacCallum,entyvio,takeda,takedapharma
2019-09-23T00:00:00Z,FOXNEWSW_20190923_050000_Life_Liberty__Levin,entyvio,takeda,takedapharma
2019-09-24T00:00:00Z,FOXNEWSW_20190924_230000_The_Story_With_Martha_MacCallum,entyvio,takeda,takedapharma
2019-09-22T00:00:00Z,FOXNEWSW_20190922_050000_The_Greg_Gutfeld_Show,entyvio,takeda,takedapharma
2019-09-23T00:00:00Z,FOXNEWSW_20190923_010000_The_Next_Revolution_With_Steve_Hilton,subaru,subaru,subaru_usa
2019-09-23T00:00:00Z,FOXNEWSW_20190923_040000_The_Next_Revolution_With_Steve_Hilton,subaru,subaru,subaru_usa
2019-09-23T00:00:00Z,FOXNEWSW_20190923_010000_The_Next_Revolution_With_Steve_Hilton,subaru,subaru,subaru_usa
2019-09-23T00:00:00Z,FOXNEWSW_20190923_040000_The_Next_Revolution_With_Steve_Hilton,subaru,subaru,subaru_usa
2019-09-27T00:00:00Z,FOXNEWSW_20190927_210000_The_Five,sofi,sofi,sofi
2019-09-22T00:00:00Z,FOXNEWSW_20190922_190000_The_Journal_Editorial_Report,safelite,safelite,safelite
2019-09-23T00:00:00Z,FOXNEWSW_20190923_190000_Shepard_Smith_Reporting,safelite,safelite,safelite
2019-09-23T00:00:00Z,FOXNEWSW_20190923_210000_The_Five,safelite,safelite,safelite
2019-09-23T00:00:00Z,FOXNEWSW_20190923_180000_The_Daily_Briefing_With_Dana_Perino,safelite,safelite,safelite
2019-09-23T00:00:00Z,FOXNEWSW_20190923_100000_FOX__Friends,safelite,safelite,safelite
2019-09-23T00:00:00Z,FOXNEWSW_20190923_000000_Artificial_Intelligence_The_Coming_Revolution,safelite,safelite,safelite
2019-09-22T00:00:00Z,FOXNEWSW_20190922_220000_FOX_Report_With_Jon_Scott,safelite,safelite,safelite
2019-09-22T00:00:00Z,FOXNEWSW_20190922_210000_The_Greg_Gutfeld_Show,safelite,safelite,safelite
2019-09-24T00:00:00Z,FOXNEWSW_20190924_020000_The_Ingraham_Angle,safelite,safelite,safelite
2019-09-24T00:00:00Z,FOXNEWSW_20190924_100000_FOX__Friends,safelite,safelite,safelite
2019-09-24T00:00:00Z,FOXNEWSW_20190924_030000_Fox_News__Night_With_Shannon_Bream,safelite,safelite,safelite
2019-09-22T00:00:00Z,FOXNEWSW_20190922_170000_Americas_News_HQ,safelite,safelite,safelite
2019-09-25T00:00:00Z,FOXNEWSW_20190925_170000_Outnumbered_Overtime_With_Harris_Faulkner,safelite,safelite,safelite
2019-09-26T00:00:00Z,FOXNEWSW_20190926_020000_The_Ingraham_Angle,safelite,safelite,safelite
2019-09-26T00:00:00Z,FOXNEWSW_20190926_070000_Fox_News__Night_With_Shannon_Bream,safelite,safelite,safelite
2019-09-24T00:00:00Z,FOXNEWSW_20190924_230000_The_Story_With_Martha_MacCallum,safelite,safelite,safelite
2019-09-24T00:00:00Z,FOXNEWSW_20190924_160000_Outnumbered,safelite,safelite,safelite
2019-09-24T00:00:00Z,FOXNEWSW_20190924_070000_Fox_News__Night_With_Shannon_Bream,safelite,safelite,safelite
2019-09-22T00:00:00Z,FOXNEWSW_20190922_090000_FOX_Report_With_Jon_Scott,safelite,safelite,safelite
2019-09-24T00:00:00Z,FOXNEWSW_20190924_060000_The_Ingraham_Angle,safelite,safelite,safelite
2019-09-27T00:00:00Z,FOXNEWSW_20190927_210000_The_Five,prudential,prudential financial,prudential
2019-09-23T00:00:00Z,FOXNEWSW_20190923_000000_Artificial_Intelligence_The_Coming_Revolution,dawn ultra,procter & gamble,proctergamble
2019-09-26T00:00:00Z,FOXNEWSW_20190926_090000_Fox_and_Friends_First,dawn ultra,procter & gamble,proctergamble
2019-09-21T00:00:00Z,FOXNEWSW_20190921_230000_Life_Liberty__Levin,little fleet,prestige consumer healthcare,
2019-09-27T00:00:00Z,FOXNEWSW_20190927_030000_Fox_News__Night_With_Shannon_Bream,phillips,phillips 66,phillips66co
2019-09-27T00:00:00Z,FOXNEWSW_20190927_070000_Fox_News__Night_With_Shannon_Bream,phillips,phillips 66,phillips66co
2019-09-21T00:00:00Z,FOXNEWSW_20190921_190000_The_Journal_Editorial_Report,prevnar,pfizer,pfizer
2019-09-22T00:00:00Z,FOXNEWSW_20190922_210000_The_Greg_Gutfeld_Show,prevnar,pfizer,pfizer
2019-09-24T00:00:00Z,FOXNEWSW_20190924_070000_Fox_News__Night_With_Shannon_Bream,cosentyx,novartis,novartis
2019-09-26T00:00:00Z,FOXNEWSW_20190926_190000_Shepard_Smith_Reporting,cosentyx,novartis,novartis
2019-09-24T00:00:00Z,FOXNEWSW_20190924_080000_Fox_and_Friends_First,norton,norton,nortononline
