date,identifier,product,company_name,company_twitter
2019-05-12T00:00:00Z,FOXNEWSW_20190512_000000_Watters_World,kfc,yum! brands,yumbrands
2019-05-12T00:00:00Z,FOXNEWSW_20190512_030000_Watters_World,kfc,yum! brands,yumbrands
2019-05-12T00:00:00Z,FOXNEWSW_20190512_060000_Watters_World,kfc,yum! brands,yumbrands
2019-05-12T00:00:00Z,FOXNEWSW_20190512_170000_Americas_News_HQ,usaa,usaa,usaa
2019-05-12T00:00:00Z,FOXNEWSW_20190512_160000_Americas_News_HQ,usaa,usaa,usaa
2019-05-12T00:00:00Z,FOXNEWSW_20190512_140000_Sunday_Morning_Futures_With_Maria_Bartiromo,usaa,usaa,usaa
2019-05-12T00:00:00Z,FOXNEWSW_20190512_020000_The_Greg_Gutfeld_Show,toyota,toyota,toyota
2019-05-12T00:00:00Z,FOXNEWSW_20190512_060000_Watters_World,samsung galaxy,samsung,samsung
2019-05-12T00:00:00Z,FOXNEWSW_20190512_160000_Americas_News_HQ,safelite,safelite,safelite
2019-05-12T00:00:00Z,FOXNEWSW_20190512_090000_FOX_Report_With_Jon_Scott,safelite,safelite,safelite
2019-05-12T00:00:00Z,FOXNEWSW_20190512_140000_Sunday_Morning_Futures_With_Maria_Bartiromo,pfizer,pfizer,pfizer
2019-05-12T00:00:00Z,FOXNEWSW_20190512_000000_Watters_World,cosentyx,novartis,novartis
2019-05-12T00:00:00Z,FOXNEWSW_20190512_020000_The_Greg_Gutfeld_Show,cosentyx,novartis,novartis
2019-05-12T00:00:00Z,FOXNEWSW_20190512_170000_Americas_News_HQ,john deere,john deere,johndeere
2019-05-12T00:00:00Z,FOXNEWSW_20190512_160000_Americas_News_HQ,john deere,john deere,johndeere
2019-05-12T00:00:00Z,FOXNEWSW_20190512_150000_MediaBuzz,farmers,farmers insurance group,wearefarmers
2019-05-12T00:00:00Z,FOXNEWSW_20190512_150000_MediaBuzz,expedia,expedia,expedia
2019-05-12T00:00:00Z,FOXNEWSW_20190512_090000_FOX_Report_With_Jon_Scott,expedia,expedia,expedia
2019-05-12T00:00:00Z,FOXNEWSW_20190512_140000_Sunday_Morning_Futures_With_Maria_Bartiromo,expedia,expedia,expedia
2019-05-12T00:00:00Z,FOXNEWSW_20190512_020000_The_Greg_Gutfeld_Show,eggland,eggland's best,egglandsbest
2019-05-12T00:00:00Z,FOXNEWSW_20190512_080000_The_Greg_Gutfeld_Show,custom ink,custom ink,customink
2019-05-12T00:00:00Z,FOXNEWSW_20190512_140000_Sunday_Morning_Futures_With_Maria_Bartiromo,comcast business,comcast,comcast
2019-05-12T00:00:00Z,FOXNEWSW_20190512_020000_The_Greg_Gutfeld_Show,badda boom,choice hotels,choicehotels
2019-05-12T00:00:00Z,FOXNEWSW_20190512_150000_MediaBuzz,badda boom,choice hotels,choicehotels
2019-05-12T00:00:00Z,FOXNEWSW_20190512_150000_MediaBuzz,choicehotels.com,choice hotels,choicehotels
2019-05-12T00:00:00Z,FOXNEWSW_20190512_020000_The_Greg_Gutfeld_Show,chevy,chevrolet,chevrolet
2019-05-12T00:00:00Z,FOXNEWSW_20190512_150000_MediaBuzz,otezla,celgene,celgene
2019-05-12T00:00:00Z,FOXNEWSW_20190512_020000_The_Greg_Gutfeld_Show,otezla,celgene,celgene
2019-05-12T00:00:00Z,FOXNEWSW_20190512_150000_MediaBuzz,otezla,celgene,celgene
2019-05-12T00:00:00Z,FOXNEWSW_20190512_090000_FOX_Report_With_Jon_Scott,otezla,celgene,celgene
2019-05-12T00:00:00Z,FOXNEWSW_20190512_020000_The_Greg_Gutfeld_Show,otezla,celgene,celgene
2019-05-12T00:00:00Z,FOXNEWSW_20190512_030000_Watters_World,otezla,celgene,celgene
2019-05-12T00:00:00Z,FOXNEWSW_20190512_010000_Justice_With_Judge_Jeanine,carvana,carvana,carvana
2019-05-12T00:00:00Z,FOXNEWSW_20190512_040000_Justice_With_Judge_Jeanine,directv,at&t,att
2019-05-12T00:00:00Z,FOXNEWSW_20190512_070000_Justice_With_Judge_Jeanine,brita,amgen,amgen
2019-05-12T00:00:00Z,FOXNEWSW_20190512_160000_Americas_News_HQ,allstate,allstate,allstate
2019-05-12T00:00:00Z,FOXNEWSW_20190512_090000_FOX_Report_With_Jon_Scott,humira,abbvie,abbvie
