date,identifier,product,company_name,company_twitter
2019-08-17T00:00:00Z,FOXNEWSW_20190817_180000_Americas_News_HQ,yahoo,yahoo,yahoo
2019-08-22T00:00:00Z,FOXNEWSW_20190822_210000_The_Five,usaa,usaa,usaa
2019-08-21T00:00:00Z,FOXNEWSW_20190821_040000_Tucker_Carlson_Tonight,usaa,usaa,usaa
2019-08-23T00:00:00Z,FOXNEWSW_20190823_160000_Outnumbered,usaa,usaa,usaa
2019-08-23T00:00:00Z,FOXNEWSW_20190823_100000_FOX__Friends,usaa,usaa,usaa
2019-08-20T00:00:00Z,FOXNEWSW_20190820_020000_The_Ingraham_Angle,usaa,usaa,usaa
2019-08-20T00:00:00Z,FOXNEWSW_20190820_040000_Tucker_Carlson_Tonight,usaa,usaa,usaa
2019-08-17T00:00:00Z,FOXNEWSW_20190817_060000_The_Ingraham_Angle,usaa,usaa,usaa
2019-08-14T00:00:00Z,FOXNEWSW_20190814_100000_FOX__Friends,usaa,usaa,usaa
2019-08-17T00:00:00Z,FOXNEWSW_20190817_230000_Life_Liberty__Levin,usaa,usaa,usaa
2019-08-22T00:00:00Z,FOXNEWSW_20190822_020000_The_Ingraham_Angle,usaa,usaa,usaa
2019-08-17T00:00:00Z,FOXNEWSW_20190817_220000_FOX_Report_With_Jon_Scott,usaa,usaa,usaa
2019-08-14T00:00:00Z,FOXNEWSW_20190814_200000_Your_World_With_Neil_Cavuto,usaa,usaa,usaa
2019-08-14T00:00:00Z,FOXNEWSW_20190814_190000_Shepard_Smith_Reporting,usaa,usaa,usaa
2019-08-20T00:00:00Z,FOXNEWSW_20190820_130000_Americas_Newsroom_With_Bill_Hemmer_and_Sandra_Smith,usaa,usaa,usaa
2019-08-22T00:00:00Z,FOXNEWSW_20190822_180000_The_Daily_Briefing_With_Dana_Perino,usaa,usaa,usaa
2019-08-21T00:00:00Z,FOXNEWSW_20190821_060000_The_Ingraham_Angle,usaa,usaa,usaa
2019-08-17T00:00:00Z,FOXNEWSW_20190817_020000_The_Ingraham_Angle,usaa,usaa,usaa
2019-08-20T00:00:00Z,FOXNEWSW_20190820_180000_The_Daily_Briefing_With_Dana_Perino,usaa,usaa,usaa
2019-08-20T00:00:00Z,FOXNEWSW_20190820_190000_Shepard_Smith_Reporting,usaa,usaa,usaa
2019-08-22T00:00:00Z,FOXNEWSW_20190822_200000_Your_World_With_Neil_Cavuto,usaa,usaa,usaa
2019-08-20T00:00:00Z,FOXNEWSW_20190820_200000_Your_World_With_Neil_Cavuto,usaa,usaa,usaa
2019-08-17T00:00:00Z,FOXNEWSW_20190817_090000_The_Five,usaa,usaa,usaa
2019-08-20T00:00:00Z,FOXNEWSW_20190820_000000_Tucker_Carlson_Tonight,usaa,usaa,usaa
2019-08-19T00:00:00Z,FOXNEWSW_20190819_180000_The_Daily_Briefing_With_Dana_Perino,usaa,usaa,usaa
2019-08-19T00:00:00Z,FOXNEWSW_20190819_230000_The_Story_With_Martha_MacCallum,usaa,usaa,usaa
2019-08-23T00:00:00Z,FOXNEWSW_20190823_170000_Outnumbered_Overtime_With_Harris_Faulkner,usaa,usaa,usaa
2019-08-15T00:00:00Z,FOXNEWSW_20190815_170000_Outnumbered_Overtime_With_Harris_Faulkner,usaa,usaa,usaa
2019-08-13T00:00:00Z,FOXNEWSW_20190813_050000_Hannity,usaa,usaa,usaa
2019-08-23T00:00:00Z,FOXNEWSW_20190823_230000_The_Story_With_Martha_MacCallum,usaa,usaa,usaa
2019-08-22T00:00:00Z,FOXNEWSW_20190822_010000_Hannity,usaa,usaa,usaa
2019-08-23T00:00:00Z,FOXNEWSW_20190823_210000_The_Five,usaa,usaa,usaa
2019-08-13T00:00:00Z,FOXNEWSW_20190813_010000_Hannity,usaa,usaa,usaa
2019-08-22T00:00:00Z,FOXNEWSW_20190822_050000_Hannity,usaa,usaa,usaa
2019-08-15T00:00:00Z,FOXNEWSW_20190815_040000_Tucker_Carlson_Tonight,usaa,usaa,usaa
2019-08-21T00:00:00Z,FOXNEWSW_20190821_190000_Shepard_Smith_Reporting,usaa,usaa,usaa
2019-08-21T00:00:00Z,FOXNEWSW_20190821_180000_The_Daily_Briefing_With_Dana_Perino,usaa,usaa,usaa
2019-08-18T00:00:00Z,FOXNEWSW_20190818_100000_Fox_and_Friends_Sunday,usaa,usaa,usaa
2019-08-22T00:00:00Z,FOXNEWSW_20190822_100000_FOX__Friends,usaa,usaa,usaa
2019-08-19T00:00:00Z,FOXNEWSW_20190819_130000_Americas_Newsroom_With_Bill_Hemmer_and_Sandra_Smith,usaa,usaa,usaa
2019-08-15T00:00:00Z,FOXNEWSW_20190815_000000_Tucker_Carlson_Tonight,usaa,usaa,usaa
2019-08-22T00:00:00Z,FOXNEWSW_20190822_170000_Outnumbered_Overtime_With_Harris_Faulkner,usaa,usaa,usaa
2019-08-23T00:00:00Z,FOXNEWSW_20190823_200000_Your_World_With_Neil_Cavuto,usaa,usaa,usaa
2019-08-13T00:00:00Z,FOXNEWSW_20190813_210000_The_Five,usaa,usaa,usaa
2019-08-23T00:00:00Z,FOXNEWSW_20190823_190000_Shepard_Smith_Reporting,usaa,usaa,usaa
2019-08-21T00:00:00Z,FOXNEWSW_20190821_020000_The_Ingraham_Angle,usaa,usaa,usaa
2019-08-23T00:00:00Z,FOXNEWSW_20190823_180000_The_Daily_Briefing_With_Dana_Perino,usaa,usaa,usaa
